Created_at,Tweet id,Text
 _json={'created_at': 'Mon Mar 09 15:02:54 +0000 2020', 'id': 1237031109340188675," 'text': ""RT @crjmxrell: I'm addicted to sad songs"
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031108711256065, 'text': '@GretaThunberg You’re such a sad little girl ... you are not a woman but a girl.  The only equality that either gen… https://t.co/lkMunW9OsA'
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031108195180544," 'text': 'RT @gooreumiin: Hyunbin to his Sungwoon-hyung:\n\n""When I look at you hyung"
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031108182769665, 'text': 'RT @JordanRowes: Women being sad about their stomach then 5mins later.'
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031108077858816, 'text': '@omizupillar Sabito just gave him a sad smile. He knew his reaction would be like this...But perhaps he could make… https://t.co/Eb8IbmYICh'
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031107377364993, 'text': 'RT @terrychristian: Every single thing brexiters were promised was a lie and every single thing those pushing for brexit said has turned ou…'
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031106358079488, 'text': 'RT @rPrequelMemes: the sad truth https://t.co/k2VGoV4hdi https://t.co/S0cWjZ6jJx'
 _json={'created_at': 'Mon Mar 09 15:02:53 +0000 2020', 'id': 1237031105565466625, 'text': 'He said “don’t be sad” https://t.co/MsvWhFSom8'
 _json={'created_at': 'Mon Mar 09 15:02:52 +0000 2020', 'id': 1237031104848080906," 'text': ""RT @iTwitlawak: I have a lot of friends. But only close with few ones. Kawan ramai memang seronok"
 _json={'created_at': 'Mon Mar 09 15:02:52 +0000 2020', 'id': 1237031104571420674, 'text': 'RT @DogieOfficial: Twitter is full of sad people pretending to be happy.'
 _json={'created_at': 'Mon Mar 09 15:02:52 +0000 2020', 'id': 1237031103489327104, 'text': 'RT @DPPt_Shitpost: If you are sad
 _json={'created_at': 'Mon Mar 09 15:02:52 +0000 2020', 'id': 1237031102734196738, 'text': 'May God poured His grace to you
 _json={'created_at': 'Mon Mar 09 15:02:52 +0000 2020', 'id': 1237031101106769920," 'text': ""RT @iTwitlawak: I have a lot of friends. But only close with few ones. Kawan ramai memang seronok"
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031100452450306, 'text': '@DAZA1GF just another sad kid'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031100331053057, 'text': '@yourlostjams this is so sad😭 https://t.co/uRqmwUMmOB'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031100108734466, 'text': 'RT @kimburtonn: sad.. just wanna b a fairy and have a tea party on some mushrooms w my fairy friends.. https://t.co/XADNVyKOUF'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031099345371136, 'text': 'RT @DavidCornDC: This man doesn’t care about defending the nation and protecting citizens from a pandemic. He cares more about sowing polit…'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031098544050176," 'text': ""RT @JO1_SHIROIWA: late reaction but me watching hio and sad finally got together after 2928298372828 years being oblivious to each other's…"""
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097474506754, 'text': 'RT @muahbribrii: I love my family so much.. I’m so family oriented idk how ppl don’t hang out w their fams 😭😭😭 makes me sad'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097378033664," 'text': ""RT @AsimIsLove26: Guys asim doesn't post any photo relating to mere angne me song on his story or posts today.... I feel that he is not hap…"""
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097332109313, 'text': 'RT @JordanRowes: Women being sad about their stomach then 5mins later.'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097256611846, 'text': 'RT @NovaTruly: It will only continue. The economy is getting worse so the neoliberal logic is to monetise every aspect of human life as a s…'
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097214607361," 'text': ""RT @inesmbravo: I'm usually very insecure about posting wips but heres one of my sad boy with a stray kitten https://t.co/1Q3lk74nQo"""
 _json={'created_at': 'Mon Mar 09 15:02:51 +0000 2020', 'id': 1237031097134972928, 'text': 'every time i listen to nujabes i get sad'
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031096350539776, 'text': 'RT @ernie_plumley: 2)...the driver in the other vehicle
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031095734013953," 'text': ""@lnplum i do tweet a bunch about being sad"
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031095087980544, 'text': 'i’m sad'
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031093339127810," 'text': ""RT @Chimobi_: The truth Samsung users don't want to hear.\n\nSad💔 https://t.co/3ANObkeY7t"""
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031092940443648," 'text': ""RT @rjmxrell: i'm not happy or sad"
 _json={'created_at': 'Mon Mar 09 15:02:50 +0000 2020', 'id': 1237031092382609416, 'text': 'RT @BobOngHugots: I just want to forget everything that makes me sad.'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031091858440193, 'text': 'RT @realDonaldTrump: We have a perfectly coordinated and fine tuned plan at the White House for our attack on CoronaVirus. We moved VERY ea…'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031091850153984, 'text': 'Year 2 have been thinking about emotions in RE. They have seen how it can take longer to make someone feel happy wh… https://t.co/LC4g1m7gFr'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031091388776449, 'text': 'Mans gets sooo jealous cause we from states. Sad ass'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031088532459522, 'text': '@Colourphuza I find it sad that people will say they come to me when they want the truth... What does it say about… https://t.co/yZdn0srpad'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031088314355712, 'text': 'I keep watching these cute ass baby shower videos and getting sad lol I wish I woulda had one for this baby'
 _json={'created_at': 'Mon Mar 09 15:02:49 +0000 2020', 'id': 1237031088301707265," 'text': 'RT @cmclymer: Saw a viral tweet earlier calling AOC a ""centrist"""
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031088146415617, 'text': 'RT @lilmalika_: How horny yall can be even posting a selfie considered as bahan pornography. What a sad world. I pray to god anyone in that…'
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031088024727553, 'text': '@realDonaldTrump It’s really sad that on such a day when fears need to be calmed
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031087215345665, 'text': 'RT @M_magdy2: Sad but beauty 🌸 https://t.co/FzlPduQZFg'
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031087169130508," 'text': ""@caitoz I don't think pointing out his mental deterioration is harshly critical. It's sad. It's also terrifying and… https://t.co/Uz0RKltDwd"""
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031086351360000, 'text': 'It’s a Sad Day'
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031086062030849, 'text': '@ProWresDaily The worst and most predictable match on the card.  Sad way to end the show with such a boring match'
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031085638397952, 'text': 'RT @real_defender: @realDonaldTrump The fake news media is attempting to put people in a state of panic just so they can hurt the economy a…'
 _json={'created_at': 'Mon Mar 09 15:02:48 +0000 2020', 'id': 1237031084707151877, 'text': 'RT @beautybytamib: all that for her makeup to still look like shit
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031083536863237, 'text': 'RT @3todream3: Because I can’t stand it anymore
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031083146805248, 'text': '@realDonaldTrump You really don’t get it do you? And the sad part is there are people
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031082928766977, 'text': 'RT @JordanRowes: Women being sad about their stomach then 5mins later.'
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031082786250752, 'text': 'RT @JennaEllisEsq: The video wasn’t manipulated. Biden actually said those things. Embarsssing
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031082362572800, 'text': 'RT @taekookmoments: the hyungs look so proud and were smiling so fondly at jungkook while he was singing his bridge im sad https://t.co/iqT…'
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031081712508928," 'text': ""@davidRevived SA1 &gt; Sonic Generations\n\nif you tell me the reason why it's in S"
 _json={'created_at': 'Mon Mar 09 15:02:47 +0000 2020', 'id': 1237031081263726599, 'text': 'RT @JordanRowes: Women being sad about their stomach then 5mins later.'
 _json={'created_at': 'Mon Mar 09 15:02:46 +0000 2020', 'id': 1237031078034116610, 'text': '@lauvsongs Sad forever and whoo'
 _json={'created_at': 'Mon Mar 09 15:02:46 +0000 2020', 'id': 1237031077866160133, 'text': 'RT @PaulRudnickNY: Jeanine Pirro imploded on Fox
 _json={'created_at': 'Mon Mar 09 15:02:46 +0000 2020', 'id': 1237031077077647361, 'text': 'RT @RahulGandhi: Sad to see what hatred does. \n\nLove is strength.  \nHate is weakness. \n\nIndia cannot act with hatred. It’s not our way. \n\n#…'
 _json={'created_at': 'Mon Mar 09 15:02:46 +0000 2020', 'id': 1237031076830351360, 'text': 'RT @FrankConniff: I have a question: is this episode of Dragnet from 1969 the first ever portrayal in the media of what became the cliche o…'
 _json={'created_at': 'Mon Mar 09 15:02:46 +0000 2020', 'id': 1237031076507385858," 'text': ""I was excited to see Subaru's development..Subaru's background and flashback..lots of Emilia screentime..and thirst… https://t.co/V0qzRAdUml"""
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031074078674950," 'text': ""RT @arjmxrell: u don't know how sad i am"""
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031073227431941, 'text': 'Sad moment indeed... https://t.co/kE84DUySvU'
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031073097207810," 'text': ""RT @rjmxrell: i'm not happy or sad"
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031071918829569, 'text': 'RT @hwoodminotaur: Woke up to the news that the great Max von Sydow has died. I was just podcasting &amp; celebrating him yesterday. He was my…'
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031071780237312, 'text': '@BillKristol His supporters believe no one except Trump. They are unreachable. Very sad.'
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031071725703168, 'text': 'RT @jehriellaureano: me at my high school reunion in 12 years  https://t.co/o7Vhz8JXlK'
 _json={'created_at': 'Mon Mar 09 15:02:45 +0000 2020', 'id': 1237031071449038848, 'text': 'RT @kimburtonn: sad.. just wanna b a fairy and have a tea party on some mushrooms w my fairy friends.. https://t.co/XADNVyKOUF'
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031070564048902," 'text': ""@Reuters Well"
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031070278856704, 'text': 'RT @chenweihua: @MaxBlumenthal It is sad that the int’l community is unable to force US to stop its 60-yr cruel embargo on Cuba despite con…'
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031069993635841," 'text': ""@Christi29354231 It's such a sad commentary on society"
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031069813280769, 'text': '@_mymusictaste sorry french atinys
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031069594992642, 'text': 'RT @DogieOfficial: Twitter is full of sad people pretending to be happy.'
 _json={'created_at': 'Mon Mar 09 15:02:44 +0000 2020', 'id': 1237031068148150278, 'text': '@realDonaldTrump What’s “sad” is only his base will buy this garbage ..They will go on actin like it’s nothin and B… https://t.co/e6raonZ0G3'
